iri,label,typeLabel,country
http://www.wikidata.org/entity/Q17596695,Castle of Santed,castle,Spain
http://www.wikidata.org/entity/Q24660628,Brent Pelham,castle,United Kingdom
http://www.wikidata.org/entity/Q75257214,Castles in Britain and Ireland,castle,Ireland | United Kingdom
http://www.wikidata.org/entity/Q1012484,Burg Honstetten,castle,Germany
http://www.wikidata.org/entity/Q106075292,Rocca di Polenta,castle,Italy
http://www.wikidata.org/entity/Q97189606,Bullerborg,castle | fortification,Finland
http://www.wikidata.org/entity/Q41385842,Burgruine Frauenhaus,castle,Germany
http://www.wikidata.org/entity/Q30889796,Castel Pietraio,castle | bed and breakfast,Italy
http://www.wikidata.org/entity/Q1049260,Sádaba Castle,castle,Spain
http://www.wikidata.org/entity/Q17301568,Querforadat Castle,castle,Spain
http://www.wikidata.org/entity/Q113653918,Castle of Makri,castle,Greece
http://www.wikidata.org/entity/Q11354446,Miiri-Takamatsu Castle,castle,Japan
http://www.wikidata.org/entity/Q43139101,Castillo de la Serrezuela,castle,Spain
http://www.wikidata.org/entity/Q67772733,Castello Bianchi,castle,Italy
http://www.wikidata.org/entity/Q5094311,Cheveley Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q15940384,Château de Chevigney-sur-l'Ognon,castle,France
http://www.wikidata.org/entity/Q43144819,Castle of Pobra,monument | castle,Spain
http://www.wikidata.org/entity/Q102762257,Castello Banfi,castle,Italy
http://www.wikidata.org/entity/Q2971848,Château du Vieux Chambord,castle,France
http://www.wikidata.org/entity/Q16538204,Neurasen Castle,castle,Italy
http://www.wikidata.org/entity/Q5757059,Castle of Alhambra,castle,Spain
http://www.wikidata.org/entity/Q57737721,Castello di Agnellengo,castle,Italy
http://www.wikidata.org/entity/Q113366677,Castello di Bonavalle,castle,Italy
http://www.wikidata.org/entity/Q22992476,Château des Horts,castle | château,France
http://www.wikidata.org/entity/Q1506786,Castle of Csővár,castle | castle ruin,Hungary
http://www.wikidata.org/entity/Q15212718,Dangan Castle,castle,Ireland
http://www.wikidata.org/entity/Q15943706,Château de Fresney-le-Puceux,castle,France
http://www.wikidata.org/entity/Q575112,Torpa stenhus,castle,Sweden
http://www.wikidata.org/entity/Q2675627,Castle of Pouancé,castle,France
http://www.wikidata.org/entity/Q27627614,Athlumney Castle,castle | fortified house | tower house | national monument of Ireland,Ireland
http://www.wikidata.org/entity/Q2970574,Saint-Pierre Castle,museum | castle,Italy
http://www.wikidata.org/entity/Q15108412,Burgstall Lintburg,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q111482519,Boca de Huérgano Castle,castle,Spain
http://www.wikidata.org/entity/Q21871738,Schloss Hirschenau,castle,Austria
http://www.wikidata.org/entity/Q24660613,Bygrave House,castle,United Kingdom
http://www.wikidata.org/entity/Q1659972,Schleppenburg,castle,Germany
http://www.wikidata.org/entity/Q15785812,Bauernburg Ottenhausen,castle,Germany
http://www.wikidata.org/entity/Q5470591,Forse Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q17576249,Baltersan Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q17596361,Castell de Marmellar,castle,Spain
http://www.wikidata.org/entity/Q83718824,Château fort d'Arras,castle,France
http://www.wikidata.org/entity/Q15940146,Château de Boulogne-sur-Mer,castle,France
http://www.wikidata.org/entity/Q24660330,Plas yn Dinas,castle | enclosure | fortified manor house,United Kingdom
http://www.wikidata.org/entity/Q15790453,Burgstall Staufenberg,castle,Germany
http://www.wikidata.org/entity/Q6665092,"Lochend Castle, Campbeltown",castle,United Kingdom
http://www.wikidata.org/entity/Q2970998,Château de Villemartin,castle,France
http://www.wikidata.org/entity/Q1011486,Burg Drachenfels,castle,Germany
http://www.wikidata.org/entity/Q1013161,Burg Mömbris,castle,Germany
http://www.wikidata.org/entity/Q41375083,Siehe Burgstraße 13,castle,Germany
http://www.wikidata.org/entity/Q8342487,Onda Castle,monument | castle,Spain
http://www.wikidata.org/entity/Q18530017,Krupa Castle,castle,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q1427545,Wallburg Bruchhauser Steine,castle,Germany
http://www.wikidata.org/entity/Q881736,Hornberg Castle,castle | dwelling place,Germany
http://www.wikidata.org/entity/Q9705508,Castelo de Montalvão,castle | cultural heritage,Portugal
http://www.wikidata.org/entity/Q865131,Birg (Hohenschäftlarn),castle | Bronze Age settlement | German promontory fort | Bodendenkmal | human settlement | archaeological site,Germany
http://www.wikidata.org/entity/Q2968335,Château d'Ozenay,castle,France
http://www.wikidata.org/entity/Q17322245,Heringerbuerg,castle | ruins,Luxembourg
http://www.wikidata.org/entity/Q1014149,Burg Strahlegg,castle | castle ruin,Switzerland
http://www.wikidata.org/entity/Q3662691,Castello Estense della Mesola,castle,Italy
http://www.wikidata.org/entity/Q109529732,Švecburg,castle,Czech Republic
http://www.wikidata.org/entity/Q2748996,Boetselaersborg,castle,Netherlands
http://www.wikidata.org/entity/Q56368037,Castle Richard,castle,Ireland
http://www.wikidata.org/entity/Q98360385,Cultural heritage D-2-7339-0287 in Essenbach,church building | castle | Bodendenkmal | feature | graben | preceding structure,Germany
http://www.wikidata.org/entity/Q999666,Burg Entenstein,castle,Germany
http://www.wikidata.org/entity/Q1317190,Tata Castle,castle,Hungary
http://www.wikidata.org/entity/Q2664425,Burg Türkheim,castle,Germany
http://www.wikidata.org/entity/Q6058409,Castle of Zafra,castle | palace,Spain
http://www.wikidata.org/entity/Q1012653,Burg Kiechlinsbergen,castle,Germany
http://www.wikidata.org/entity/Q97651903,Muralla urbana (El Carpio),monument | castle,Spain
http://www.wikidata.org/entity/Q1014665,Burg Wredenhagen,castle | castle ruin,Germany
http://www.wikidata.org/entity/Q113366758,Castello della Morra,castle,Italy
http://www.wikidata.org/entity/Q7689097,Tavigny Castle,castle,Belgium
http://www.wikidata.org/entity/Q3662496,Bolgheri Castle,castle,Italy
http://www.wikidata.org/entity/Q14956242,Toolse Castle,castle,Estonia
http://www.wikidata.org/entity/Q17741518,Benton Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q205659,Château de Lunéville,castle,France
http://www.wikidata.org/entity/Q112139658,Castello dei Martinengo,castle,Italy
http://www.wikidata.org/entity/Q1014656,Burg Wolkenberg,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q122673912,Castello di Farnetella,castle,Italy
http://www.wikidata.org/entity/Q976038,Château de Montgeoffroy,castle,France
http://www.wikidata.org/entity/Q5211070,Dalkeith Palace,castle | palace,United Kingdom
http://www.wikidata.org/entity/Q2968595,Château de Bonnes,castle,France
http://www.wikidata.org/entity/Q41244492,Burgtor,castle,Germany
http://www.wikidata.org/entity/Q9386654,Kazimierz Dolny Castle,castle,Poland
http://www.wikidata.org/entity/Q1013434,Burg Orlebach,castle,Germany
http://www.wikidata.org/entity/Q1590200,Haus Heisingen,castle,Germany
http://www.wikidata.org/entity/Q12137525,Mścichowski manor,castle,Ukraine
http://www.wikidata.org/entity/Q1014223,Taufers Castle,religious museum | castle | military museum building | private museum | historical park museum,Italy
http://www.wikidata.org/entity/Q2970132,Newark Castle,castle | archaeological site,United Kingdom
http://www.wikidata.org/entity/Q26696043,"Castle of Alba, Losacino",monument | castle,Spain
http://www.wikidata.org/entity/Q43136632,City walls of Baeza,defensive wall | castle,Spain
http://www.wikidata.org/entity/Q5049821,Castle of Redondo,castle | cultural heritage,Portugal
http://www.wikidata.org/entity/Q113430429,Castello Longobardo di Barbarano,castle,Italy
http://www.wikidata.org/entity/Q78661194,Château de Schlossbuckel,castle,France
http://www.wikidata.org/entity/Q2968081,Château d'Annéot,castle,France
http://www.wikidata.org/entity/Q950048,Château de Billy,castle,France
http://www.wikidata.org/entity/Q24053223,Ottoburg,tower house | castle,Austria
http://www.wikidata.org/entity/Q43162281,Castillejo de Güejar,monument | castle,Spain
http://www.wikidata.org/entity/Q65123882,Château d'Escroux,castle,France
http://www.wikidata.org/entity/Q1012948,Burg Lichtenwerth,castle,Austria
http://www.wikidata.org/entity/Q2969290,Château de Fère-en-Tardenois,castle,France
http://www.wikidata.org/entity/Q24660521,Barton Seagrave Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q43133085,Iglesia de Santa María (Mojácar),church building | castle | grave | archaeological site,Spain
http://www.wikidata.org/entity/Q107525992,Harrierburg,castle,Germany
http://www.wikidata.org/entity/Q26257831,Château de Hameau,castle,Belgium
http://www.wikidata.org/entity/Q1014626,Burg Windecken,castle,Germany
http://www.wikidata.org/entity/Q107180636,Burg Altbruchhausen,destroyed building or structure | castle,Germany
http://www.wikidata.org/entity/Q931457,Lost Gardens of Heligan,castle | botanical garden,United Kingdom
http://www.wikidata.org/entity/Q83718919,Château fort de Bézaudun,castle,France
http://www.wikidata.org/entity/Q4861518,Barnes Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q2968506,Château de Beauséjour,castle | château,France
http://www.wikidata.org/entity/Q108817013,Castle of Apollona,castle,Greece
http://www.wikidata.org/entity/Q130250283,Kasteel Aldegonde,castle,Netherlands
http://www.wikidata.org/entity/Q110205866,Castello di Paganica,castle,Italy
http://www.wikidata.org/entity/Q10333273,Muralhas de Viseu,castle | cultural heritage | defensive wall,Portugal
http://www.wikidata.org/entity/Q6410657,Kindrochit Castle,tower house | castle,United Kingdom
http://www.wikidata.org/entity/Q928663,Château de La Chapelle-Faucher,castle | château,France
http://www.wikidata.org/entity/Q18623943,Macroom Castle,castle,Ireland
http://www.wikidata.org/entity/Q10556923,Lenaborg,castle,Sweden
http://www.wikidata.org/entity/Q1012265,Heineburg,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q7163069,Penkill Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q76741086,Kasteel van Moorsele,castle,Belgium
http://www.wikidata.org/entity/Q56259633,Antirrio Fortress,organized archaeological site | castle,Greece
http://www.wikidata.org/entity/Q2971651,Château du Chaffaut,castle,France
http://www.wikidata.org/entity/Q27893927,Castillo de Guzmán El Bueno,castle,Spain
http://www.wikidata.org/entity/Q719422,Nesvizh Castle,castle | fortress | palace,Belarus
http://www.wikidata.org/entity/Q113083619,Castello del Monte Canto,castle,Italy
http://www.wikidata.org/entity/Q1012772,Burg Königsberg,castle,Germany
http://www.wikidata.org/entity/Q4150015,Grobiņa Castle,destroyed building or structure | castle,Latvia
http://www.wikidata.org/entity/Q24661804,Ullerswood,castle | mound,United Kingdom
http://www.wikidata.org/entity/Q8342544,Castillo de San Vicente de la Barquera,monument | castle | museum,Spain
http://www.wikidata.org/entity/Q29552561,Kvinnestadsborg,castle,Sweden
http://www.wikidata.org/entity/Q17615506,Castell de Palmerola,castle,Spain
http://www.wikidata.org/entity/Q55189251,Serralunga d'Alba Castle,castle | military museum building | Italian national museum | Museum of the Italian Ministry of Culture | historical park museum,Italy
http://www.wikidata.org/entity/Q108899768,Abirabad Castle,castle,Iran
http://www.wikidata.org/entity/Q1014689,Burg Zuzenhausen,castle,Germany
http://www.wikidata.org/entity/Q2029186,Joannites Castle in Słońsk,castle,Poland
http://www.wikidata.org/entity/Q113378409,Castello di Famolasco,castle,Italy
http://www.wikidata.org/entity/Q5904705,School Castle 1,castle,Iran
http://www.wikidata.org/entity/Q66023970,Château Saint-Jacques,castle,France
http://www.wikidata.org/entity/Q4853529,Bampton Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q73247531,castell de Sant Miquel,castle,Spain
http://www.wikidata.org/entity/Q98160676,Cultural heritage D-6-5925-0089 in Arnstein,castle | feature | Bodendenkmal,Germany
http://www.wikidata.org/entity/Q5757226,Castillo de Castrovido,castle | tower,Spain
http://www.wikidata.org/entity/Q29890861,castle with tower and fountain,architectural structure | castle,Switzerland
http://www.wikidata.org/entity/Q123518787,Assa Castle,castle,Spain
http://www.wikidata.org/entity/Q113303937,Castello di Sorbano,castle,Italy
http://www.wikidata.org/entity/Q2971861,Château fort de Blanche Garde,castle | Signoria,Palestine
http://www.wikidata.org/entity/Q98272190,Cultural heritage D-3-6839-0079 in Bernhardswald,castle | château | feature | Bodendenkmal,Germany
http://www.wikidata.org/entity/Q1011036,Burg Bittelbrunn,castle,Germany
http://www.wikidata.org/entity/Q15790346,Burg Lindenbuck,castle,Germany
http://www.wikidata.org/entity/Q26605833,Willsbridge Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q19309247,Sommerstein,castle,Germany
http://www.wikidata.org/entity/Q1011277,Burg Bönnigheim,castle,Germany
http://www.wikidata.org/entity/Q24659249,Bryn y Castell,castle | motte,United Kingdom
http://www.wikidata.org/entity/Q2093669,Château de Lissieu,castle,France
http://www.wikidata.org/entity/Q113324598,Castello di Montebaranzone,castle,Italy
http://www.wikidata.org/entity/Q5391680,Château de Alpuente,monument | castle,Spain
http://www.wikidata.org/entity/Q18217435,Zvornik Fortress,castle,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q659070,Schloss Muskau,castle,Germany
http://www.wikidata.org/entity/Q17439464,Huis te Woude,castle,Netherlands
http://www.wikidata.org/entity/Q17798939,Balcomie Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q18003834,Castell de Calonge de Segarra,castle,Spain
http://www.wikidata.org/entity/Q1011106,Burg Boetzelaer,castle,Germany
http://www.wikidata.org/entity/Q30226037,Krapkowice Castle,castle | château,Poland
http://www.wikidata.org/entity/Q3662080,Castel Belasi,castle,Italy
http://www.wikidata.org/entity/Q98217650,Cultural heritage D-4-6031-0244 in Baunach,castle | feature | Bodendenkmal,Germany
http://www.wikidata.org/entity/Q43162372,Castillo del Cerro de la Trompeta,monument | castle,Spain
http://www.wikidata.org/entity/Q15790354,Burg Oldersum,castle,Germany
http://www.wikidata.org/entity/Q108057556,Rittergut Böhme,architectural structure | castle,Germany
http://www.wikidata.org/entity/Q5301320,Douglas Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q24660391,Caer y Bont,castle | mound,United Kingdom
http://www.wikidata.org/entity/Q17811108,Machermore Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q21235297,Castello delle Saline,castle,Italy
http://www.wikidata.org/entity/Q2970157,Château de Néhou,castle,France
http://www.wikidata.org/entity/Q113400565,Castello della Lupa,castle,Italy
http://www.wikidata.org/entity/Q1012398,Hoheneck Castle,castle | Ortsteil | archaeological site,Germany
http://www.wikidata.org/entity/Q39011011,Castell Du,castle,United Kingdom
http://www.wikidata.org/entity/Q1438933,Forte Spagnolo,castle,Italy
http://www.wikidata.org/entity/Q5757288,castle of Domeño,castle,Spain
http://www.wikidata.org/entity/Q112278530,Castello di Forte Cesare,castle,Italy
http://www.wikidata.org/entity/Q2968696,Brévannes Castle,castle,France
http://www.wikidata.org/entity/Q11912995,Castell d'Escalarre,castle,Spain
http://www.wikidata.org/entity/Q16618989,"Baworowski palace, Kopychyntsi",castle,Ukraine
http://www.wikidata.org/entity/Q78660514,Château d'Able,castle,France
http://www.wikidata.org/entity/Q2970115,Château de Nesles,castle,France
http://www.wikidata.org/entity/Q5049841,Castelo de Veiros,castle | cultural heritage,Portugal
http://www.wikidata.org/entity/Q98287334,Cultural heritage D-7-8329-0011 in Eisenberg (Allgäu),castle | Bodendenkmal,Germany
http://www.wikidata.org/entity/Q27995194,Wittenburg,castle,Germany
http://www.wikidata.org/entity/Q8342535,Murallas del Cerro de San Cristóbal,defensive wall | castle,Spain
http://www.wikidata.org/entity/Q56662418,"Inch Garvie,Firth of Forth,defensive installations",castle,United Kingdom
http://www.wikidata.org/entity/Q83719638,Château fort de Toursac,castle,France
http://www.wikidata.org/entity/Q29645224,Broberg fortification,castle | ruins | archaeological site,Sweden
http://www.wikidata.org/entity/Q2970024,Château de Montmoreau,castle,France
